record_id,date,region,sales_channel,customer_segment,product_category,revenue,units_sold,cost_of_goods,marketing_spend,customer_acquisition_cost,profit_margin,return_rate
7906,2021-12-22,North,In-Store,Regular,Clothing,5409.8,34,2449.74,213.34,62.53,0.347,0.064
7907,2020-11-03,East,Online,Basic,Sports,9667.03,19,4408.19,682.19,72.97,0.499,0.045
7908,2020-05-10,Central,Mobile App,Premium,Automotive,6216.13,61,582.85,818.7,113.07,0.335,0.01
7909,2023-03-30,North,Mobile App,Premium,Electronics,4061.17,49,2553.18,92.74,125.01,0.344,0.075
7910,2023-04-04,West,Online,Premium,Books,7897.97,79,4217.44,802.67,77.25,0.494,0.009
7911,2022-09-28,West,Online,Premium,Toys,3425.18,9,2179.52,330.9,174.32,0.446,0.053
7912,2021-02-17,West,In-Store,Premium,Toys,4730.44,16,2014.48,486.58,141.08,0.214,0.1
7913,2022-04-07,Central,Mobile App,Premium,Home,3642.14,27,4095.3,536.51,72.31,0.328,0.075
7914,2020-03-26,South,Mobile App,Premium,Home,2772.46,17,3175.8,510.48,114.03,0.177,0.055
7915,2022-11-06,East,In-Store,Basic,Automotive,2591.39,79,540.19,227.8,152.07,0.35,0.132
7916,2022-11-18,East,Mobile App,Basic,Sports,7092.99,19,2727.72,346.07,55.37,0.316,0.013
7917,2022-06-11,East,Online,Basic,Books,8011.72,41,407.23,765.06,117.25,0.399,0.035
7918,2021-09-27,Central,In-Store,Basic,Home,1253.4,87,3811.62,28.32,167.22,0.46,0.06
7919,2023-05-11,East,Mobile App,Premium,Clothing,5586.19,82,2583.09,198.08,99.56,0.428,0.079
7920,2022-07-20,West,Mobile App,Basic,Automotive,2937.62,12,4718.9,968.3,177.11,0.165,0.056
7921,2020-05-26,East,Mobile App,Premium,Food,2998.67,91,3326.14,901.34,107.61,0.442,0.074
7922,2021-08-29,East,Phone,Regular,Clothing,1746.07,62,186.19,172.43,157.18,0.181,0.079
7923,2021-11-28,West,In-Store,Premium,Food,9114.38,38,1764.57,614.82,85.81,0.422,0.048
7924,2023-07-01,East,Mobile App,Regular,Automotive,5771.22,8,2676.93,925.58,115.78,0.21,0.047
7925,2020-03-09,South,Mobile App,Basic,Clothing,5692.02,85,711.48,597.89,28.9,0.439,0.12
7926,2020-01-12,East,Online,Basic,Food,6002.01,59,2051.05,101.58,135.62,0.428,0.023
7927,2022-09-30,Central,Phone,Premium,Home,9314.58,86,2496.45,981.84,173.29,0.215,0.057
7928,2021-02-06,Central,Online,Premium,Electronics,6526.94,63,4391.77,377.62,11.66,0.493,0.142
7929,2020-03-26,West,In-Store,Basic,Beauty,4936.87,58,1535.76,431.1,33.44,0.191,0.032
7930,2021-05-01,East,In-Store,Basic,Toys,8826.0,88,169.84,920.59,80.23,0.163,0.063
7931,2022-09-19,South,Phone,Basic,Automotive,2369.88,74,1221.53,989.65,66.57,0.288,0.122
7932,2021-07-18,North,In-Store,Premium,Sports,680.91,86,4745.61,68.5,70.8,0.451,0.139
7933,2023-06-18,Central,In-Store,Regular,Clothing,3197.62,24,1390.71,904.42,189.46,0.146,0.133
7934,2023-08-27,South,Online,Regular,Sports,8017.0,87,2170.19,947.19,31.8,0.149,0.09
7935,2021-01-16,East,Online,Premium,Home,2588.9,89,2532.12,195.74,157.89,0.108,0.014
7936,2022-03-31,Central,Online,Premium,Books,7305.35,86,317.77,698.19,73.56,0.394,0.088
7937,2023-03-07,East,Phone,Basic,Automotive,1251.43,2,460.66,811.62,161.55,0.315,0.04
7938,2021-07-16,East,In-Store,Premium,Electronics,4809.19,15,858.18,22.08,110.14,0.444,0.068
7939,2022-12-21,Central,Online,Regular,Beauty,7882.43,53,4232.01,31.29,176.02,0.353,0.001
7940,2021-11-21,West,Phone,Regular,Automotive,2865.3,15,2163.19,60.14,185.09,0.435,0.025
7941,2021-05-13,West,Online,Premium,Home,9352.89,25,3897.81,165.24,140.39,0.278,0.1
7942,2023-06-06,West,In-Store,Premium,Toys,3698.49,78,2698.27,232.6,187.14,0.28,0.097
7943,2020-01-07,East,Online,Basic,Beauty,6770.49,24,4525.74,764.5,167.42,0.249,0.138
7944,2020-08-04,East,Mobile App,Premium,Toys,1185.48,46,4705.51,688.89,166.97,0.125,0.137
7945,2023-11-02,South,Phone,Basic,Garden,7500.26,94,3071.53,658.01,145.68,0.432,0.122
7946,2021-05-26,Central,Phone,Regular,Books,1341.41,38,716.86,254.53,82.26,0.284,0.007
7947,2022-09-29,Central,In-Store,Regular,Toys,4999.19,73,4676.89,926.18,137.27,0.409,0.035
7948,2020-02-16,East,Mobile App,Regular,Garden,2535.32,58,3393.77,468.48,184.9,0.219,0.03
7949,2022-02-25,South,In-Store,Basic,Clothing,9858.92,5,4820.37,62.67,90.88,0.221,0.003
7950,2023-02-19,East,Online,Regular,Toys,8040.93,80,4800.01,210.05,139.94,0.442,0.084
7951,2021-09-08,East,In-Store,Regular,Automotive,8262.41,55,2077.61,30.54,106.45,0.228,0.02
7952,2022-12-29,East,Mobile App,Premium,Home,8336.0,99,3782.8,120.98,180.94,0.181,0.085
7953,2022-05-15,Central,Online,Regular,Toys,6140.4,8,4709.87,714.91,199.07,0.253,0.139
7954,2022-11-17,East,In-Store,Regular,Sports,8628.58,9,1192.19,805.45,30.0,0.344,0.102
7955,2023-06-17,North,Online,Regular,Electronics,342.03,51,2934.91,957.2,6.13,0.207,0.105
7956,2023-05-13,Central,Mobile App,Basic,Home,1829.41,17,1601.57,394.73,118.37,0.173,0.004
7957,2022-08-17,West,Mobile App,Regular,Home,6859.29,48,2826.49,696.95,103.87,0.242,0.142
7958,2023-04-08,West,Phone,Regular,Garden,4947.03,70,1283.17,542.28,174.01,0.359,0.116
7959,2023-07-08,North,Phone,Premium,Books,3806.35,39,1876.98,784.72,57.05,0.135,0.089
7960,2020-02-23,South,Phone,Premium,Automotive,2161.1,61,3666.33,267.74,44.45,0.36,0.079
7961,2023-01-21,Central,In-Store,Basic,Electronics,153.99,51,2506.96,615.17,133.48,0.395,0.093
7962,2021-09-09,Central,Online,Regular,Books,6300.36,58,4605.26,740.63,112.83,0.29,0.013
7963,2022-11-10,East,In-Store,Basic,Garden,2678.52,90,4092.73,653.89,188.83,0.189,0.088
7964,2022-03-29,West,Mobile App,Premium,Books,9393.36,96,1689.88,419.12,166.56,0.423,0.041
7965,2021-01-05,West,Online,Regular,Toys,8367.5,54,459.63,287.15,24.43,0.471,0.066
7966,2023-04-11,Central,Online,Regular,Toys,2508.29,16,3778.54,704.28,144.76,0.311,0.058
7967,2023-10-20,South,Mobile App,Regular,Automotive,6610.69,72,1459.68,420.04,50.06,0.372,0.115
7968,2023-01-27,North,Phone,Basic,Home,5902.23,5,390.88,321.25,147.15,0.236,0.042
7969,2023-06-08,South,In-Store,Basic,Home,3955.77,90,4317.91,354.71,199.79,0.5,0.054
7970,2021-06-13,West,Phone,Regular,Toys,1657.87,50,3525.73,406.05,158.94,0.277,0.143
7971,2021-09-08,East,Phone,Regular,Home,3203.82,98,1401.71,422.2,121.32,0.108,0.106
7972,2020-09-07,Central,Online,Basic,Books,915.68,61,4740.82,349.15,100.63,0.404,0.01
7973,2023-05-18,Central,Online,Regular,Electronics,4297.91,88,1455.26,544.87,59.33,0.432,0.037
7974,2020-01-21,East,Mobile App,Premium,Sports,9371.39,70,4085.02,733.49,146.39,0.462,0.075
7975,2022-07-16,East,In-Store,Regular,Electronics,3485.65,26,421.16,162.79,145.49,0.238,0.056
7976,2021-02-28,South,Phone,Basic,Electronics,5051.49,30,537.15,233.48,111.53,0.464,0.104
7977,2022-12-26,East,Phone,Basic,Home,8976.25,98,4707.4,979.94,187.0,0.287,0.033
7978,2023-11-20,East,In-Store,Premium,Clothing,6378.88,61,4664.6,702.62,162.4,0.33,0.084
7979,2022-05-01,Central,Phone,Premium,Toys,1778.92,57,1416.22,200.74,129.32,0.104,0.04
7980,2023-07-10,East,Phone,Premium,Sports,1304.24,14,3011.78,210.78,104.85,0.489,0.006
7981,2021-11-21,Central,In-Store,Premium,Clothing,884.53,37,1767.7,746.19,53.57,0.326,0.097
7982,2020-05-20,North,Online,Premium,Garden,5068.32,59,4421.66,912.65,9.09,0.27,0.14
7983,2021-06-08,West,Mobile App,Premium,Garden,1659.96,23,1488.72,152.59,91.42,0.367,0.076
7984,2021-06-15,North,Phone,Premium,Home,4530.4,2,3091.14,716.95,18.14,0.201,0.021
7985,2022-02-04,North,Online,Premium,Toys,1456.89,84,2657.6,612.58,120.71,0.422,0.031
7986,2022-05-15,North,Online,Basic,Automotive,5459.68,59,1585.65,909.61,163.15,0.271,0.066
7987,2022-07-26,West,Mobile App,Basic,Sports,225.27,69,867.35,869.22,86.52,0.34,0.111
7988,2022-08-11,East,In-Store,Regular,Sports,1188.36,90,1180.16,990.24,42.2,0.128,0.084
7989,2021-02-20,North,Mobile App,Premium,Electronics,2932.29,23,4685.58,573.45,123.83,0.267,0.086
7990,2021-12-16,North,Online,Premium,Clothing,453.59,76,1822.64,543.07,58.13,0.478,0.122
7991,2023-08-12,Central,Online,Basic,Electronics,1741.73,84,1840.75,894.3,21.11,0.428,0.022
7992,2020-03-21,Central,In-Store,Regular,Automotive,7400.62,3,4508.63,212.4,185.89,0.424,0.022
7993,2022-10-03,East,Online,Basic,Sports,1066.95,12,2983.47,420.13,145.94,0.179,0.076
7994,2023-06-16,Central,In-Store,Basic,Beauty,962.28,14,3276.27,449.27,72.67,0.301,0.101
7995,2023-06-28,South,Online,Basic,Books,6216.79,96,72.44,758.97,118.45,0.445,0.052
7996,2020-02-02,West,Mobile App,Basic,Home,4851.35,36,2867.2,454.1,190.6,0.326,0.147
7997,2020-05-01,North,Phone,Basic,Toys,1222.74,78,4610.98,478.28,69.04,0.136,0.1
7998,2023-06-22,Central,Mobile App,Basic,Automotive,1122.55,54,2133.21,284.21,162.1,0.335,0.072
7999,2020-06-10,West,In-Store,Regular,Beauty,6799.11,19,3065.79,299.93,151.11,0.157,0.085
8000,2021-05-22,Central,Mobile App,Basic,Toys,6762.73,8,2339.56,277.97,52.69,0.465,0.063
8001,2023-08-29,South,In-Store,Premium,Automotive,673.81,85,4378.13,814.15,59.27,0.314,0.013
8002,2023-12-21,East,Phone,Basic,Books,4585.91,21,4116.17,958.94,137.64,0.17,0.148
8003,2020-03-07,Central,Online,Basic,Automotive,7600.59,9,3700.69,478.22,94.18,0.291,0.114
8004,2023-06-28,East,Phone,Regular,Clothing,4937.12,100,2705.08,96.33,94.72,0.342,0.062
8005,2023-03-20,Central,Online,Premium,Sports,4073.4,11,3531.91,61.15,136.76,0.279,0.113
8006,2021-09-22,East,Phone,Basic,Home,1990.95,82,502.82,406.9,160.89,0.276,0.075
8007,2022-12-04,South,Phone,Premium,Electronics,7030.44,62,2788.35,634.31,108.65,0.322,0.04
8008,2020-12-01,South,Mobile App,Regular,Beauty,3256.43,69,2580.82,670.41,113.79,0.276,0.132
8009,2023-04-03,South,In-Store,Premium,Toys,8802.09,7,4996.03,144.15,50.81,0.417,0.117
8010,2023-05-10,South,Mobile App,Premium,Toys,3503.47,11,4005.48,542.98,198.26,0.476,0.009
8011,2023-09-27,Central,Online,Regular,Food,232.5,87,4215.0,498.75,75.26,0.17,0.033
8012,2021-12-23,North,Phone,Premium,Books,6700.51,53,1728.76,388.1,187.02,0.156,0.095
8013,2022-07-30,East,In-Store,Premium,Garden,4352.3,77,1322.94,141.55,187.98,0.245,0.067
8014,2020-03-13,North,Online,Regular,Food,3913.7,29,2803.59,680.79,113.23,0.333,0.139
8015,2022-03-23,East,Online,Regular,Toys,6098.25,79,3482.0,424.25,197.57,0.335,0.139
8016,2022-12-31,South,Phone,Premium,Toys,7186.31,14,2664.91,545.84,156.08,0.36,0.019
8017,2023-01-24,South,Mobile App,Basic,Garden,6345.15,8,2142.54,107.27,102.73,0.243,0.094
8018,2021-01-07,South,Mobile App,Premium,Home,6069.07,75,190.85,803.89,46.76,0.159,0.122
8019,2022-11-20,North,Mobile App,Premium,Books,813.48,39,2782.15,286.57,64.05,0.463,0.082
8020,2022-07-18,East,Phone,Regular,Books,6923.33,53,914.2,254.13,143.2,0.364,0.105
8021,2023-07-15,Central,Phone,Premium,Books,9413.91,11,1979.69,164.71,84.86,0.108,0.075
8022,2022-09-29,East,Mobile App,Regular,Automotive,6635.89,93,1649.32,922.24,51.97,0.383,0.042
8023,2021-01-13,South,Phone,Basic,Electronics,1443.97,38,956.93,786.47,74.39,0.197,0.141
8024,2022-12-04,West,Online,Premium,Electronics,5856.1,45,1199.72,968.88,25.9,0.235,0.003
8025,2023-06-01,South,Mobile App,Premium,Toys,9296.85,83,4271.14,494.72,138.43,0.486,0.092
8026,2023-10-05,West,In-Store,Basic,Electronics,1628.33,90,2833.94,425.91,6.03,0.431,0.016
8027,2022-07-04,North,Phone,Basic,Beauty,3222.8,73,4305.12,791.98,89.96,0.473,0.007
8028,2020-10-31,East,In-Store,Basic,Clothing,8644.95,71,3659.23,872.2,102.03,0.148,0.015
8029,2022-06-02,South,Online,Basic,Clothing,6228.85,14,337.68,105.89,17.91,0.447,0.015
8030,2022-03-01,West,Online,Premium,Beauty,1327.23,51,3268.27,454.41,15.17,0.145,0.003
8031,2020-02-22,South,Phone,Premium,Clothing,3846.34,96,556.26,178.35,51.17,0.311,0.103
8032,2020-11-09,Central,Mobile App,Basic,Automotive,3995.11,94,4592.73,264.25,55.87,0.407,0.136
8033,2021-08-09,South,Mobile App,Regular,Sports,812.96,44,3290.46,522.16,94.65,0.259,0.142
8034,2021-10-28,Central,Online,Basic,Garden,1476.35,72,932.06,933.29,159.43,0.344,0.107
8035,2020-08-08,South,Phone,Regular,Beauty,675.93,24,4097.59,355.86,27.89,0.289,0.075
8036,2020-10-15,East,Mobile App,Basic,Beauty,8504.86,70,2886.63,457.95,147.5,0.194,0.041
8037,2023-04-28,West,Online,Regular,Garden,5760.75,48,4138.64,631.11,45.92,0.437,0.104
8038,2021-10-11,West,Phone,Premium,Garden,5102.45,81,1256.08,68.96,198.5,0.188,0.014
8039,2021-05-11,Central,Online,Regular,Beauty,3464.13,7,1272.77,559.48,62.47,0.196,0.065
8040,2020-02-11,East,In-Store,Regular,Books,1688.09,59,3885.81,536.01,127.4,0.248,0.13
8041,2021-02-26,North,Mobile App,Regular,Books,9671.16,29,3263.62,324.13,117.68,0.167,0.008
8042,2023-03-22,East,Phone,Basic,Toys,508.39,41,4283.64,362.51,67.87,0.168,0.128
8043,2022-08-11,East,Online,Regular,Beauty,3208.84,10,2265.22,461.6,141.76,0.456,0.093
8044,2020-07-01,West,Mobile App,Regular,Electronics,9241.92,32,3404.04,675.51,93.58,0.191,0.025
8045,2022-07-17,Central,Online,Premium,Beauty,5772.76,36,1489.84,55.99,23.06,0.124,0.039
8046,2023-06-22,East,Online,Basic,Beauty,2887.65,81,1989.58,454.91,78.14,0.132,0.15
8047,2023-07-02,West,Online,Premium,Sports,9171.25,90,1849.33,33.94,71.92,0.227,0.048
8048,2022-03-24,South,Phone,Basic,Home,912.29,39,3378.16,426.97,160.54,0.43,0.064
8049,2022-07-21,East,Mobile App,Basic,Beauty,8189.95,3,1985.54,750.4,54.85,0.234,0.065
8050,2022-09-15,Central,In-Store,Basic,Food,7442.1,10,2591.12,290.82,98.63,0.295,0.075
8051,2020-10-04,North,Mobile App,Regular,Clothing,8546.06,55,339.8,122.99,171.48,0.481,0.021
8052,2022-12-22,West,Phone,Premium,Sports,3828.81,38,4427.4,684.12,104.89,0.11,0.097
8053,2021-12-18,Central,Phone,Basic,Beauty,6528.38,74,1782.06,766.17,132.89,0.414,0.124
8054,2022-07-19,Central,In-Store,Regular,Beauty,2724.94,8,3070.57,948.57,56.48,0.42,0.088
8055,2020-03-13,West,Mobile App,Regular,Garden,2154.39,12,3000.45,435.82,101.4,0.268,0.037
8056,2021-02-10,South,In-Store,Basic,Sports,3690.29,95,3167.52,322.78,48.4,0.199,0.11
8057,2022-10-02,Central,In-Store,Regular,Automotive,4149.16,27,3742.43,633.63,135.72,0.346,0.069
8058,2023-08-19,West,Phone,Premium,Electronics,3020.94,81,4071.33,523.11,34.36,0.325,0.014
8059,2020-05-22,Central,Phone,Basic,Toys,2466.11,57,520.05,606.91,54.72,0.282,0.123
8060,2020-02-29,North,Mobile App,Regular,Automotive,486.44,96,2671.46,809.31,94.14,0.225,0.026
8061,2022-03-15,North,Mobile App,Premium,Clothing,5066.96,83,2092.4,500.24,52.6,0.172,0.129
8062,2021-02-11,North,Online,Premium,Clothing,3541.31,1,4455.14,752.9,77.97,0.466,0.083
8063,2020-03-31,East,Phone,Regular,Automotive,2025.0,34,908.4,170.36,50.13,0.323,0.017
8064,2023-06-24,North,Mobile App,Premium,Garden,6038.44,18,2241.22,725.68,165.35,0.267,0.097
8065,2023-04-27,South,Online,Premium,Beauty,4570.97,34,1475.63,809.52,139.65,0.442,0.12
8066,2022-11-15,West,Online,Basic,Automotive,5241.97,74,1261.55,123.92,119.6,0.273,0.092
8067,2021-05-11,South,In-Store,Premium,Garden,8700.32,44,1551.78,711.6,59.88,0.357,0.047
8068,2020-12-21,North,Phone,Basic,Home,9546.88,20,4480.19,554.58,111.15,0.139,0.102
8069,2021-05-09,South,Phone,Regular,Toys,4066.75,39,4721.43,330.53,12.54,0.383,0.031
8070,2021-02-12,South,In-Store,Regular,Clothing,4505.01,2,132.73,970.34,163.99,0.264,0.008
8071,2020-06-13,Central,In-Store,Premium,Books,4068.09,39,1599.52,576.08,109.62,0.178,0.148
8072,2021-06-18,West,Mobile App,Basic,Books,1364.82,31,2744.15,873.47,115.11,0.233,0.065
8073,2021-09-14,North,Mobile App,Premium,Electronics,5504.45,3,4242.84,65.5,30.3,0.213,0.09
8074,2023-07-27,South,Mobile App,Premium,Automotive,413.78,25,425.17,819.08,30.24,0.274,0.018
8075,2023-03-31,West,Mobile App,Regular,Automotive,7425.84,88,4740.54,262.96,124.51,0.497,0.039
8076,2020-09-13,West,Mobile App,Premium,Sports,8130.04,80,3712.94,854.95,112.48,0.407,0.055
8077,2023-10-29,East,Phone,Premium,Sports,2028.96,51,4651.78,589.2,86.71,0.194,0.098
8078,2021-10-14,North,Phone,Premium,Automotive,1567.4,83,1123.86,645.4,193.77,0.15,0.008
8079,2021-02-21,South,Phone,Regular,Food,7898.88,51,3303.85,561.73,93.87,0.278,0.058
8080,2021-12-22,Central,In-Store,Regular,Garden,4796.88,57,2168.36,897.87,155.24,0.471,0.112
8081,2020-12-22,East,Mobile App,Basic,Garden,3799.21,10,1573.58,291.56,155.44,0.475,0.114
8082,2022-07-10,West,Mobile App,Regular,Beauty,5808.21,25,3849.88,613.66,135.85,0.132,0.084
8083,2022-09-22,West,Phone,Regular,Food,2580.75,12,3006.89,254.46,23.28,0.215,0.144
8084,2021-08-23,North,Online,Regular,Food,2294.86,75,4331.23,783.96,88.59,0.441,0.02
8085,2023-07-28,East,In-Store,Regular,Books,3172.48,26,2934.36,493.82,179.48,0.146,0.073
8086,2020-09-10,East,In-Store,Premium,Electronics,5601.6,36,4202.75,208.69,172.55,0.416,0.071
8087,2023-10-14,Central,Online,Basic,Beauty,3596.02,36,3402.61,613.55,144.97,0.247,0.13
8088,2022-06-09,Central,Phone,Regular,Books,892.03,78,4599.61,543.9,64.43,0.236,0.06
8089,2022-09-14,East,Online,Basic,Electronics,5113.37,23,4885.87,23.97,128.35,0.14,0.111
8090,2020-01-08,North,Mobile App,Regular,Electronics,9610.0,94,4176.82,866.74,155.24,0.106,0.004
8091,2021-05-25,Central,Mobile App,Regular,Toys,3066.04,76,4858.37,110.64,12.9,0.318,0.119
8092,2023-08-02,West,Phone,Regular,Food,6402.9,24,1642.18,10.47,135.11,0.463,0.037
8093,2023-09-01,South,In-Store,Basic,Books,2240.88,46,4078.32,92.08,7.83,0.102,0.037
8094,2023-01-22,West,In-Store,Regular,Books,1550.33,22,3489.63,399.09,186.64,0.107,0.147
8095,2023-07-28,South,Online,Regular,Sports,7564.81,57,3840.43,205.43,90.12,0.432,0.045
8096,2020-03-08,East,Mobile App,Regular,Clothing,7802.46,17,3639.19,34.71,152.14,0.402,0.098
8097,2020-12-23,Central,Online,Basic,Home,964.27,4,4730.86,597.84,10.27,0.244,0.13
8098,2023-11-26,West,Online,Basic,Home,6031.06,12,687.66,291.74,34.23,0.498,0.033
8099,2021-04-01,East,Mobile App,Basic,Books,1929.37,46,842.72,700.49,68.67,0.396,0.053
8100,2023-05-12,East,In-Store,Basic,Toys,7273.76,72,2571.74,980.0,160.34,0.139,0.096
8101,2021-09-02,West,In-Store,Regular,Sports,5626.6,22,4159.33,619.81,156.32,0.452,0.111
8102,2022-03-03,West,Mobile App,Regular,Books,2259.19,61,336.07,11.69,113.91,0.27,0.116
8103,2020-05-09,West,In-Store,Premium,Books,3148.39,8,285.51,62.48,50.92,0.386,0.033
8104,2022-01-21,West,In-Store,Regular,Food,1669.7,87,1274.14,459.28,18.83,0.415,0.144
8105,2022-09-25,West,Phone,Premium,Home,3239.36,35,3295.55,304.95,90.2,0.367,0.039
8106,2021-02-09,South,Phone,Regular,Automotive,7636.65,1,1056.73,452.82,89.66,0.144,0.018
8107,2021-08-19,West,In-Store,Regular,Electronics,466.89,89,2933.29,598.61,29.88,0.193,0.046
8108,2022-05-29,East,In-Store,Basic,Food,7320.88,28,1809.52,786.37,88.41,0.182,0.104
8109,2023-07-08,South,Phone,Premium,Beauty,717.31,92,3419.48,680.21,94.29,0.395,0.001
8110,2021-01-29,Central,Online,Premium,Sports,2171.51,49,1610.64,723.35,131.21,0.293,0.014
8111,2023-08-04,South,Phone,Premium,Books,2204.38,46,312.02,725.07,166.82,0.468,0.145
8112,2023-06-30,West,In-Store,Premium,Toys,5026.28,20,2746.88,474.22,23.86,0.297,0.139
8113,2022-09-07,North,In-Store,Premium,Beauty,9373.85,13,1115.36,810.2,195.31,0.121,0.001
8114,2020-02-13,South,Online,Premium,Automotive,1677.8,96,3064.86,18.37,111.5,0.449,0.024
8115,2021-12-09,South,Mobile App,Basic,Clothing,7312.88,87,2322.14,600.52,86.27,0.38,0.1
8116,2022-03-28,Central,In-Store,Regular,Garden,7939.4,2,548.28,404.66,139.8,0.285,0.06
8117,2020-04-14,Central,In-Store,Basic,Beauty,9986.35,38,4750.68,601.83,62.13,0.156,0.076
8118,2021-05-18,North,Phone,Regular,Electronics,9573.38,53,1278.76,136.47,141.87,0.466,0.047
8119,2023-01-21,North,In-Store,Regular,Home,4695.39,99,368.78,915.02,78.16,0.133,0.072
8120,2022-01-24,North,Mobile App,Basic,Books,4123.01,49,1299.04,391.47,39.23,0.329,0.107
8121,2023-11-03,North,Phone,Premium,Sports,751.21,7,2862.59,513.28,7.97,0.485,0.069
8122,2020-11-07,West,Online,Premium,Clothing,8920.36,8,2875.11,249.75,60.72,0.314,0.071
8123,2020-08-21,South,Phone,Basic,Garden,5360.0,34,3651.34,616.5,24.61,0.35,0.088
8124,2020-11-29,South,Online,Basic,Automotive,7107.78,48,1923.66,16.18,29.41,0.404,0.121
8125,2020-12-13,North,Mobile App,Basic,Sports,505.08,36,164.94,352.52,121.02,0.427,0.026
8126,2022-09-11,Central,Online,Regular,Beauty,9705.2,53,2186.08,385.59,164.26,0.447,0.075
8127,2020-05-08,North,Mobile App,Regular,Automotive,2381.81,38,1881.14,271.83,51.8,0.342,0.104
8128,2023-01-28,East,Online,Regular,Sports,511.93,48,760.22,727.59,156.86,0.333,0.014
8129,2022-06-19,South,In-Store,Premium,Sports,1335.35,15,2727.5,343.58,148.31,0.167,0.069
8130,2021-08-02,West,In-Store,Premium,Home,1927.13,95,3109.01,516.94,190.24,0.472,0.056
8131,2022-05-14,South,Phone,Basic,Garden,9110.16,70,4556.14,596.65,42.65,0.251,0.005
8132,2021-12-18,Central,Online,Premium,Books,5264.15,20,2740.85,567.48,8.63,0.197,0.025
8133,2023-08-13,West,Mobile App,Regular,Electronics,1695.68,93,1072.33,992.05,44.05,0.351,0.084
8134,2021-04-06,South,In-Store,Premium,Books,7462.52,20,4689.89,404.43,151.92,0.377,0.069
8135,2023-11-20,East,Phone,Regular,Sports,1906.35,3,1347.03,624.25,128.06,0.315,0.013
8136,2021-08-31,South,Online,Regular,Garden,2994.01,71,1745.31,817.17,91.02,0.369,0.141
8137,2021-06-29,Central,In-Store,Regular,Sports,3850.76,77,1467.93,563.61,80.13,0.424,0.124
8138,2022-07-22,West,Phone,Basic,Food,6441.93,79,3850.6,49.28,124.7,0.386,0.116
8139,2022-02-23,South,Mobile App,Regular,Sports,8173.33,95,2428.21,862.64,32.67,0.24,0.101
8140,2023-02-21,Central,Mobile App,Basic,Clothing,6635.72,29,2385.35,521.29,154.76,0.104,0.056
8141,2023-05-16,North,Mobile App,Basic,Electronics,4959.56,49,3291.42,51.92,128.46,0.366,0.002
8142,2023-09-01,North,Phone,Regular,Home,9464.36,14,91.0,370.8,88.3,0.106,0.086
8143,2023-02-16,North,Phone,Premium,Garden,325.13,28,4369.27,479.99,186.47,0.327,0.145
8144,2020-11-27,South,Mobile App,Premium,Home,9263.9,37,2099.44,416.04,148.59,0.445,0.018
8145,2021-06-20,West,Phone,Premium,Books,1445.7,81,904.2,911.54,59.77,0.142,0.061
8146,2022-03-19,East,Online,Regular,Automotive,3097.02,92,878.84,264.65,42.47,0.304,0.107
8147,2023-11-22,North,Phone,Premium,Food,8550.03,47,175.08,563.86,162.34,0.219,0.122
8148,2021-03-09,West,Mobile App,Regular,Home,4341.34,65,334.98,660.88,147.06,0.494,0.072
8149,2022-09-28,East,Online,Regular,Automotive,3768.43,59,2384.46,957.36,149.32,0.318,0.054
